Date,Núm.pasajeros salientes,Núm.pasajeros entrantes,Movimiento neto pasajeros,Movimiento neto pasajeros ultimos 12 meses,Pasajeros salientes SJU,Pasajeros entrantes SJU,Pasajeros salientes BQN,Pasajeros entrantes BQN,Pasajeros salientes PSE,Pasajeros entrantes PSE,Pasajeros salientes MAZ,Pasajeros entrantes MAZ,Pasajeros salientes CPX,Pasajeros entrantes CPX,Pasajeros salientes HUC,Pasajeros entrantes HUC,Pasajeros salientes ARE,Pasajeros entrantes ARE,Pasajeros salientes VQS,Pasajeros entrantes VQS,Pasajeros salientes SIG,Pasajeros entrantes SIG,Pasajeros salientes NRR,Pasajeros entrantes NRR,Carga saliente,Carga entrante,Carga saliente SJU,Carga entrante SJU,Carga saliente BQN,Carga entrante BQN,Carga saliente PSE,Carga entrante PSE,Carga saliente MAZ,Carga entrante MAZ,Carga saliente CPX,Carga entrante CPX,Carga saliente HUC,Carga entrante HUC,Carga saliente ARE,Carga entrante ARE,Carga saliente VQS,Carga entrante VQS,Carga saliente SIG,Carga entrante SIG,Carga saliente NRR,Carga entrante NRR,Núm.vuelos salientes.,Núm.vuelos entrantes.,Vuelos salientes SJU,Vuelos salientes BQN,Vuelos salientes PSE,Vuelos salientes MAZ,Vuelos salientes CPX,Vuelos salientes HUC,Vuelos salientes ARE,Vuelos salientes VQS,Vuelos salientes SIG,Vuelos salientes NRR,Vuelos entrantes SJU,Vuelos entrantes BQN,Vuelos entrantes PSE,Vuelos entrantes MAZ,Vuelos entrantes CPX,Vuelos entrantes HUC,Vuelos entrantes ARE,Vuelos entrantes VQS,Vuelos entrantes SIG,Vuelos entrantes NRR,Pasajeros salientes COPA Airlines,Pasajeros entrantes COPA Airlines,Pasajeros salientes Iberia Airlines,Pasajeros entrantes Iberia Airlines,Pasajeros salientes Elite Airways,Pasajeros entrantes Elite Airways,Pasajeros salientes Air Canada,Pasajeros entrantes Air Canada,Carga saliente Martinair Holland,Carga entrante Martinair Holland,Carga saliente Iberia Airlines,Carga entrante Iberia Airlines,Carga saliente COPA Airlines,Carga entrante COPA Airlines,Carga saliente Piedmont Airlines,Carga entrante Piedmont Airlines,Vuelos salientes Elite Airways,Vuelos entrantes Elite Airways,Vuelos salientes COPA Airlines,Vuelos entrantes COPA Airlines,Vuelos salientes Martinair Holland,Vuelos entrantes Martinair Holland,Vuelos salientes Iberia Airlines,Vuelos entrantes Iberia Airlines
2013-07,470759,478195,-7436,42602,422717,428810,26565,27332,12042,12522,434,420,696,817,0,0,0,0,4516,4847,1470,1352,0,0,18576987,22628512,9737758,14358073,8795433,8247448,31020,4612,0,0,174,1247,0,0,0,0,2498,16570,7475,121,0,0,7609,7621,5101,393,108,120,189,0,0,940,310,0,5155,394,89,120,185,0,0,936,317,0,7369,7217,0,0,0,0,0,0,5125652,4374273,0,0,6694,87248,0,0,0,0,85,85,35,35,0,0
2013-06,425341,422325,3016,42845,385670,382566,23379,22974,8360,8924,435,411,503,596,0,0,0,0,3986,4148,1188,1081,0,0,19482786,24150605,9749503,15100839,9688840,9024032,27623,2676,0,0,167,982,0,0,0,0,5722,21467,7754,300,0,0,6962,6960,4883,363,88,120,139,0,0,813,236,0,4914,361,70,119,133,0,0,797,238,0,6614,5951,0,0,0,0,0,0,5436827,4747886,0,0,10668,121682,0,0,0,0,78,78,34,34,0,0
2013-05,372806,347024,25782,39059,339516,316902,17309,14984,6945,6514,497,414,609,686,0,0,0,0,4637,4498,1445,1404,0,0,22024694,26919788,10082195,15776648,11894414,11120895,25910,4806,0,0,200,1327,0,0,0,0,9754,15369,9179,238,0,0,6887,6904,4674,331,84,115,152,0,0,933,259,0,4825,336,62,115,142,0,0,810,269,0,5142,4591,0,0,0,0,2321,2147,7118263,6278948,0,0,14522,123962,0,0,0,0,79,79,44,44,0,0
2013-04,375693,355508,20185,42724,344075,326894,14717,12862,7105,6448,531,462,850,773,0,0,0,0,5269,4831,1474,1654,0,0,19696414,24707475,9216397,14991348,10434222,9683878,27090,5255,0,0,220,1330,0,0,0,0,4770,25087,9919,180,0,0,7377,7371,5187,324,82,118,162,0,0,938,264,0,5213,314,60,119,160,0,0,928,272,0,5981,5824,0,0,0,0,2321,2147,6430183,5809778,0,0,19514,98337,0,0,0,0,81,81,41,41,0,0
2013-03,436570,431018,5552,35382,406247,401891,18387,17701,7910,7471,502,466,0,0,0,0,0,0,3524,3489,0,0,0,0,20952021,25445809,10593649,16085911,10321717,9345251,28131,4504,0,0,0,0,0,0,0,0,8524,10143,0,0,0,0,6825,6833,5728,336,81,122,0,0,0,558,0,0,5755,332,62,122,0,0,0,562,0,0,6617,6734,2644,2470,0,0,2321,2147,7540892,6665595,20764,107268,20579,105345,0,0,0,0,88,88,46,46,13,13
2013-02,342705,348666,-5961,44006,313837,319055,13958,14547,5613,5789,516,467,610,689,0,0,0,0,4983,5310,1507,1371,0,0,19018762,24268625,8800418,14273591,10173091,9972032,28684,1946,0,0,183,1910,0,0,0,0,622,18538,12321,174,0,0,7506,7501,5030,318,75,112,180,0,0,1071,280,0,5037,319,55,112,180,0,0,1078,280,0,5137,4949,1175,1425,0,0,1709,1653,7553715,7268212,22810,89380,15578,114098,0,0,0,0,84,84,52,53,8,8
2013-01,395353,398255,-2902,44465,358999,362051,17914,18066,8200,8291,487,498,874,823,0,0,0,0,5406,5117,1630,1724,0,0,18326389,24222806,8986944,14890739,9296963,9306324,26637,4135,0,0,205,1599,0,0,0,0,766,19039,11675,493,0,0,7825,7819,5474,357,97,125,174,0,0,977,289,0,5488,358,75,125,163,0,0,979,290,0,6319,7195,1298,2271,0,0,1727,1616,6792160,6711534,41501,159040,5449,129259,0,0,0,0,92,93,45,46,13,13
2012-12,400060,416999,-16939,46588,364609,378668,17189,18743,8818,9449,478,428,654,853,0,0,0,0,4564,5799,1774,1469,0,0,21412163,28080495,10798238,17829512,10571729,10225932,26585,2941,0,0,180,1591,0,0,0,0,501,19839,11680,288,0,0,7789,7755,5520,322,94,120,156,0,0,952,282,0,5489,321,77,120,160,0,0,975,269,0,7770,6806,2786,1437,0,0,1584,1804,7631514,7200525,25870,98707,5449,129259,0,0,0,0,93,92,42,42,14,14
2012-11,350722,349436,1286,47473,319427,318174,16106,15991,7061,7026,451,415,610,689,0,0,0,0,3871,4333,1515,1378,0,0,20437100,27188935,9815880,16835441,10591383,10340686,26242,2400,0,0,0,0,0,0,0,0,1895,8698,800,920,0,0,6220,6206,4658,330,77,117,68,0,0,614,169,0,4673,314,59,117,77,0,0,653,154,0,6033,5789,2094,1880,0,0,575,534,7957343,7339999,25357,141775,6818,98868,0,0,0,0,90,90,46,47,12,12
2012-10,300238,301976,-1738,43282,276861,278464,10548,10610,5913,5997,475,448,532,601,0,0,0,0,3125,3292,721,638,0,0,17786538,25030937,9424366,16877047,8327236,8140146,31566,4334,0,0,0,0,0,0,0,0,1620,7850,800,900,0,0,6088,6076,4163,291,78,116,128,0,0,749,241,0,4181,281,54,116,117,0,0,751,243,0,5658,5446,1799,2743,0,0,0,0,5483380,5027002,37321,184320,6818,98868,0,0,0,0,93,93,30,30,13,14
2012-09,293518,278029,15489,47149,268306,255655,12810,11000,5787,4896,398,307,478,517,0,0,0,0,2983,3240,609,582,0,0,17959106,22974492,8701594,14450810,9221117,8505260,28368,3536,0,0,0,0,0,0,0,0,6157,13286,870,900,0,0,5874,5861,3961,297,75,117,126,0,0,744,235,0,3965,285,57,117,116,0,0,747,233,0,6202,7059,2240,2039,0,0,0,0,6863421,5891906,38944,194834,1659,122828,0,0,0,0,87,87,41,41,14,14
2012-08,411918,405650,6268,48450,376512,370772,19842,19516,7443,7389,390,347,563,674,0,0,0,0,3787,4027,1406,1272,0,0,19599402,24508359,9646887,15134291,9917078,9356987,27192,3139,0,0,0,0,0,0,0,0,6595,12642,750,700,0,0,6974,6948,4804,382,103,115,152,0,0,797,271,0,4808,372,82,115,146,0,0,803,269,0,5043,5736,2120,2260,0,0,0,0,7486107,6628475,27278,147081,6921,86456,0,0,0,0,91,92,46,47,14,14
2012-07,493970,501163,-7193,49048,445689,452412,26469,26539,11924,12439,435,400,844,969,0,0,0,0,4414,4782,1667,1554,0,0,17094288,22288721,8893765,14387785,8163893,7882850,26709,2274,0,0,0,0,0,0,0,0,7751,14012,970,1000,0,0,7630,7613,5247,427,122,121,175,0,0,864,287,0,5277,412,102,121,174,0,0,858,286,0,6683,6703,2993,3948,0,0,111,111,5940280,5168611,51799,202382,6785,84731,0,0,0,0,92,93,43,43,14,14
2012-06,452472,453242,-770,46469,409677,410841,22319,22372,11018,10816,549,470,781,934,0,0,0,0,4089,4556,1678,1513,0,0,17437340,22041904,8291032,14029609,9103121,7989912,28341,3022,0,0,0,0,0,0,0,0,12896,12261,850,900,0,0,7272,7259,5069,391,110,117,161,0,0,782,270,0,5086,381,89,117,163,0,0,818,265,0,6434,5779,3365,2884,0,0,0,0,6406439,5547001,34382,241468,13349,139991,0,0,0,0,69,69,41,43,13,13
2012-05,396006,366559,29447,38885,359067,334688,18387,15237,8272,6518,550,474,832,868,0,0,0,0,4815,5085,1722,1643,0,0,21098521,25206212,10267712,15856872,10792481,9336350,34091,3794,0,0,0,0,0,0,0,0,2537,7656,700,940,0,0,7510,7509,5102,374,92,126,172,0,0,949,295,0,5139,369,71,126,173,0,0,926,286,0,4971,4459,2769,2141,0,0,0,0,7607097,6689032,56329,266495,12248,134006,0,0,0,0,62,62,44,45,12,13
2012-04,409321,396478,12843,43911,373307,363968,17466,15110,6927,6306,480,451,959,955,0,0,0,0,5810,5583,1847,1859,0,0,13867233,16703707,11105656,14377939,2732808,2318740,25357,4265,0,0,0,0,0,0,0,0,3328,2606,74,96,0,0,7856,7823,5485,303,79,120,173,0,0,1016,286,0,5482,293,60,120,168,0,0,1004,287,0,5266,5817,2862,2589,0,0,1771,1547,0,0,54945,259145,6442,123200,0,0,0,0,60,60,0,0,13,13
2012-03,423289,409113,14176,48355,382811,371204,19068,17553,7709,7033,561,510,1118,1118,0,0,0,0,6882,7046,2097,2106,0,0,21520505,24950307,12013845,16567487,9469472,8366159,30167,3368,0,0,47,153,0,0,0,0,4604,11186,1078,1146,0,0,8455,8422,5722,364,84,125,182,0,0,1219,303,0,5718,356,62,125,183,0,0,1186,294,0,5477,5654,2920,2245,0,0,2094,1908,6713744,5835188,84163,248688,9357,116316,0,0,0,0,62,62,43,43,13,13
2012-02,345858,351360,-5502,43781,310760,316020,15861,15995,6817,7021,515,476,1042,1062,0,0,0,0,6115,6587,1989,1857,0,0,13371187,17678189,10300540,14657473,3035646,2999291,20526,3241,0,0,0,0,0,0,0,0,7135,11377,5950,6007,0,0,7514,7491,5034,316,70,118,169,0,0,1087,278,0,5039,308,57,118,164,0,0,1119,272,0,4659,4703,2169,2004,0,0,2112,2054,0,0,75466,235578,8006,112295,0,0,0,0,58,58,0,0,12,12
2012-01,388160,388939,-779,41425,346304,347764,20097,19834,8394,8556,574,519,1016,967,0,0,0,0,6688,6595,1836,1896,0,0,18382990,22085635,8924670,13729992,9413768,8328442,24160,2083,0,0,0,0,0,0,0,0,12982,22698,5990,1610,0,0,8038,8025,5376,386,89,124,181,0,0,1107,298,0,5399,380,68,123,175,0,0,1146,291,0,5339,5010,1321,2445,0,0,2002,2218,6963167,6011996,51359,221786,9011,94125,0,0,0,0,61,62,48,47,22,13
2011-12,391932,407986,-16054,38226,351590,364464,19504,21468,9094,9658,414,484,666,932,0,0,0,0,5787,7129,1900,1530,0,0,21455021,26497898,11771001,17459040,9623911,9001377,32147,2659,0,0,0,0,0,0,0,0,20742,32596,5860,1506,0,0,8092,8000,5413,400,96,125,182,0,0,1059,303,0,5351,388,78,126,185,0,0,1139,298,0,6245,5773,2620,1646,0,0,1411,1527,6476608,5811058,115243,226752,8114,138672,0,0,0,0,62,61,41,40,13,20
2011-11,335004,337909,-2905,35779,301248,303370,15962,16593,7614,7827,483,451,714,691,0,0,0,0,5189,5434,1490,1463,0,0,20721378,26047455,10286384,16395895,10373882,9611736,30155,3011,0,0,0,0,0,0,0,0,22947,34663,6700,1480,0,0,6925,6884,4705,370,79,118,166,0,0,865,259,0,4687,359,60,118,139,0,0,901,255,0,5008,4873,2613,2665,0,0,557,618,6642160,5860153,27078,222748,12393,81912,46948,66570,0,0,59,60,42,42,13,13
2011-10,292763,290634,2129,41128,263654,261987,12344,12104,6809,6639,448,388,634,576,0,0,0,0,4923,5147,1347,1348,0,0,21912403,25815129,11172050,15892694,10677450,9887429,33911,1462,0,0,0,0,0,0,0,0,21622,31634,6100,1360,0,0,6344,6328,4141,332,83,123,157,0,0,838,268,0,4141,324,62,123,142,0,0,857,267,0,4909,4935,2439,2609,0,0,0,0,7033209,6293194,62385,201707,16880,105685,13456,59208,0,0,61,62,42,42,14,14
2011-09,267140,250350,16790,38095,238075,224577,14356,11663,6349,5828,360,327,441,407,0,0,0,0,4068,4227,1103,1076,0,0,18524492,22731001,9911583,14468386,8558826,8236869,30465,2631,0,0,0,0,0,0,0,0,15878,21105,6440,1410,0,0,6199,6164,3846,346,77,117,176,0,0,880,296,0,3906,332,59,117,176,0,0,867,296,0,4556,4111,1925,1667,0,0,0,0,5754468,5459586,29931,145809,6151,68937,0,0,0,0,60,60,41,40,12,12
2011-08,374185,367319,6866,37839,335800,329461,22603,22150,7706,7750,352,345,529,606,0,0,0,0,4018,4075,1247,1230,0,0,18024291,21857116,9894577,14069540,8067109,7751879,30242,3741,0,0,0,0,0,0,0,0,22508,29632,8450,1554,0,0,6814,6787,4688,419,91,113,155,0,0,749,240,0,4691,404,71,113,139,0,0,766,260,0,4484,5469,2670,2500,0,0,0,0,5293103,5152878,48794,157571,5981,91674,0,0,0,0,61,61,37,37,13,13
2011-07,475848,485620,-9772,45689,424270,432707,28232,29236,11722,12279,464,388,891,941,0,0,0,0,5704,5860,1718,1683,0,0,16437088,21271173,9754195,14390364,6611605,6830147,25813,3649,0,0,0,0,0,0,0,0,33985,44123,9750,1900,0,0,7865,7853,5308,479,120,117,176,0,0,948,290,0,5324,466,101,117,171,0,0,947,294,0,6403,6522,3080,4076,0,0,0,0,4143886,4318994,49496,267384,7824,100382,0,0,0,0,62,62,36,37,18,18
2011-06,408177,416531,-8354,34811,363736,371894,24056,24855,10122,9652,431,400,671,776,0,0,0,0,5128,5365,1610,1471,0,0,17717323,22383423,10638167,15287164,7005527,7049129,28256,3709,0,0,0,0,0,0,0,0,33769,39917,10094,2654,0,0,7362,7360,5018,472,107,118,141,0,0,855,271,0,5058,463,86,118,151,0,0,854,254,0,5799,5563,3476,3399,0,0,0,0,4425716,4350950,24521,202539,3480,110889,0,48604,0,0,60,60,46,46,16,16
2011-05,375929,341456,34473,37553,336042,307967,23376,18636,7695,6166,428,354,747,796,0,0,0,0,3851,3926,1601,1631,0,0,18575402,23206983,10492045,15051667,8016010,8110518,25307,1575,0,0,0,0,0,0,0,0,30157,38138,10583,4295,0,0,6973,6961,4616,459,81,121,181,0,0,716,309,0,4636,446,61,121,184,0,0,775,310,0,4677,4224,2739,1981,0,0,0,0,5433474,5370818,43375,250400,14408,91007,0,0,0,0,61,62,41,41,14,14
2011-04,386009,368722,17287,40473,345872,332093,20238,17986,7345,6509,375,346,1035,1113,0,0,0,0,6426,6448,2032,2077,0,0,18497246,22838082,11222599,15619831,7198577,7167808,25810,2075,0,0,0,0,0,0,0,0,37598,42354,11422,5313,0,0,7920,7900,5377,411,200,123,168,0,0,977,292,0,5406,394,179,123,178,0,0,930,309,0,5327,5159,2709,2440,0,0,1298,1121,4539563,4615093,58806,131859,6948,122898,40184,52260,0,0,60,60,30,30,13,13
2011-03,423386,413784,9602,36664,382267,374562,19679,18234,8034,7906,471,342,1024,1113,0,0,0,0,7159,7455,2092,2158,0,0,19648403,24669713,12228804,16965362,7341822,7656892,30432,1697,0,0,0,0,0,0,0,0,37017,42229,8913,2823,0,0,8364,8358,5719,431,200,122,165,0,0,1031,283,0,5734,422,178,122,182,0,0,1073,301,0,5042,4997,2723,1935,0,0,1985,1976,4182345,4375019,132103,167479,3262,73388,0,0,0,0,62,62,35,35,13,13
2011-02,344164,352022,-7858,38604,314243,321144,13761,14642,5942,6130,348,321,880,897,0,0,0,0,5372,5751,1882,1824,0,0,16646390,21838124,9680877,14235754,6905453,7566413,25455,1668,0,0,0,0,0,0,0,0,24825,32069,8400,1540,0,0,7311,7299,5054,377,183,109,149,0,0,882,251,0,5078,373,163,110,134,0,0,905,260,0,3844,3766,2091,1785,0,0,1838,1756,4338786,4889051,81798,202748,5509,98518,0,0,0,0,56,56,33,33,12,12
2011-01,401921,405899,-3978,39833,365830,370155,18849,18768,7110,7273,387,309,757,866,0,0,0,0,4892,4551,2675,2499,0,0,15372386,20093703,8591732,13396911,6704717,6646615,24998,2220,0,0,0,0,0,0,0,0,12481,21464,36918,25783,0,0,7881,7876,5496,393,198,124,138,0,0,886,359,0,5531,385,179,124,156,0,0,864,337,0,4804,5702,1301,2550,0,0,2039,2073,4210201,4194843,32747,193710,2200,61393,27285,102939,0,0,61,62,33,33,14,14
2010-12,394699,413200,-18501,45833,354477,368912,19085,21922,7339,8326,364,355,602,809,0,0,0,0,5622,6032,4357,4164,0,0,20311714,27331231,11914581,18636072,8249721,8580396,32806,3089,0,0,0,0,0,0,0,0,17879,34171,93237,76388,0,0,7949,7885,5065,465,204,127,137,0,0,961,510,0,5065,459,183,126,155,0,0,967,477,0,5789,5154,2732,1265,0,0,745,975,3895441,3976482,52136,233809,6950,111606,0,0,0,0,62,61,44,43,16,16
2010-11,348978,346534,2444,36368,311385,309364,18141,17910,7419,7320,294,293,489,672,0,0,0,0,4864,4932,3654,3392,0,0,19293835,25569137,10988629,16922319,8179130,8552918,26137,2328,0,0,0,0,0,0,0,0,15811,28709,81118,61903,0,0,6878,6854,4280,428,197,119,130,0,0,860,434,0,4311,409,175,121,130,0,0,840,428,0,4674,4336,2361,2366,0,0,455,462,5022277,4945451,48112,246580,3126,100071,101368,194301,0,0,60,60,38,37,13,13
2010-10,307225,308129,-904,39830,276479,277370,13889,14282,6565,6179,290,283,162,246,0,0,0,0,4371,4420,3025,2701,0,0,18474436,24033571,10523552,15760800,7841620,8191731,25112,2548,0,0,0,0,0,0,0,0,16193,27822,65259,49920,0,0,5951,5932,3812,387,192,122,35,0,0,692,330,0,3803,388,175,120,39,0,0,744,299,0,3399,3471,2832,3256,0,0,116,120,5036627,5151683,50455,228717,9253,94299,19320,66290,0,0,60,60,40,40,14,14
2010-09,292884,276350,16534,41407,260653,247897,14976,12503,7330,6124,275,262,290,362,0,0,0,0,4088,4077,2597,2837,0,0,18779951,22253511,10727481,14334379,7937703,7835059,28949,3639,0,0,0,0,0,0,0,0,16605,31264,65213,48470,0,0,5786,5786,3608,399,196,114,54,0,0,682,346,0,3639,395,173,118,64,0,0,715,322,0,3399,3471,2122,1593,0,0,0,0,5163638,5002055,23155,151945,9253,94299,0,0,0,0,60,60,43,42,12,12
2010-08,419227,404511,14716,40623,378933,367817,24322,21608,9001,8240,313,270,60,71,0,0,0,0,2423,2694,3258,3224,0,0,16411533,23107082,9840310,13661321,6429531,9343475,33536,1316,0,0,0,0,0,0,0,0,17389,27001,88167,73269,0,0,6146,6144,4498,446,202,112,14,0,0,400,342,0,4506,456,180,112,17,0,0,467,312,0,4295,4884,2801,2618,0,0,0,0,3509598,6452111,21494,218456,11183,72158,19116,49710,0,0,61,61,29,45,14,14
2010-07,482676,503326,-20650,34924,439294,456686,25779,28028,11324,12116,455,517,0,0,0,0,0,0,2607,2671,3217,3308,0,0,17653008,22514243,9932363,14869727,7587779,7543262,30582,3539,0,0,0,0,0,0,0,0,24690,23443,77594,74272,0,0,6694,6667,5097,500,231,124,0,0,0,423,319,0,5109,479,211,125,0,0,0,429,314,0,6612,7138,3165,4000,0,0,0,0,4707426,4560900,24699,198464,5947,95678,4377,9481,0,0,62,62,34,34,17,17
2010-06,438377,443989,-5612,43460,399658,404565,23957,24786,8832,8643,319,256,0,0,0,0,0,0,2603,2502,3008,3237,0,0,18755057,23252882,11533530,15915314,7094588,7249496,37431,1970,0,0,0,0,0,0,0,0,20505,18000,69003,68102,0,0,6394,6406,4916,447,188,106,0,0,0,406,331,0,4940,452,170,104,0,0,0,421,319,0,5837,5116,3346,3286,0,0,0,0,4294014,4425161,25901,205319,10023,83175,0,0,0,0,60,60,33,33,14,14
2010-05,408789,371396,37393,39899,370591,338492,23017,19418,8647,7213,402,346,0,0,0,0,0,0,2779,2782,3353,3145,0,0,17686461,23198348,10680719,16067232,6868810,7037059,34251,3014,0,0,0,0,0,0,0,0,25282,25817,77399,65226,0,0,6553,6550,4958,443,205,122,0,0,0,458,367,0,4986,426,185,121,0,0,0,468,364,0,4796,4336,2867,2255,383,366,0,0,3906835,4223911,15765,166993,6508,87289,0,0,33,32,62,62,31,33,14,14
2010-04,408093,394615,13478,22334,367908,358180,20576,18393,8355,7728,404,394,0,0,0,0,0,0,6482,5221,4368,4699,0,0,17976714,23367161,11193563,16437388,6641617,6825591,34733,2959,0,0,0,0,0,0,0,0,29689,26887,77112,74336,0,0,7878,7866,5605,423,201,122,0,0,0,991,536,0,5702,419,180,122,0,0,0,912,531,0,4697,4709,2466,2108,277,249,749,627,3978248,4144602,88821,168670,1432,78085,19410,66016,22,22,60,60,31,31,12,12
2010-03,439378,427836,11542,22501,398607,388836,20206,19182,8379,8124,475,359,0,0,0,0,0,0,7394,6053,4317,5282,0,0,18618051,24842966,10655477,16890741,7848605,7879183,42125,2695,0,0,0,0,0,0,0,0,10973,13907,60871,56440,0,0,8602,8594,6112,451,208,125,0,0,0,1166,540,0,6178,444,185,125,0,0,0,1026,636,0,4707,4472,2483,2039,383,366,1711,1638,4441083,4491866,71755,202774,6703,69439,19060,65040,33,32,62,62,35,35,13,13
2010-02,351747,358376,-6629,26075,323708,329879,15953,16571,6659,6893,422,393,0,0,0,0,0,0,2827,2651,2178,1989,0,0,16109769,22619141,8808546,15246535,7216900,7331903,38389,2817,0,0,0,0,0,0,0,0,890,19,45044,37867,0,0,6787,6710,5268,401,194,111,0,0,0,542,271,0,5288,389,172,113,0,0,0,486,262,0,3806,3721,1994,1677,539,523,1729,1692,4548500,4836940,55684,193257,5113,67459,0,0,50,48,56,56,42,42,12,12
2010-01,428037,426015,2022,23275,392725,392137,22229,21223,7787,7492,437,405,0,0,0,0,0,0,2786,2807,2073,1951,0,0,15032458,20655338,8712307,14524675,6236966,6087636,36750,2619,0,0,0,0,0,0,0,0,0,0,46435,40408,0,0,7552,7584,5957,435,216,124,0,0,0,536,284,0,5983,414,198,124,0,0,0,579,286,0,4273,4597,1767,2443,1284,2906,1922,1983,3939741,3986015,49423,128577,6472,67258,12335,59985,90,90,62,62,33,33,14,14
2009-12,399377,427343,-27966,20129,365268,389732,21407,24055,7693,8175,434,450,0,0,0,0,0,0,1944,2325,2631,2606,0,0,18624125,26640499,10290564,18157143,8231205,8425699,38335,745,0,0,0,0,0,0,0,0,0,0,64021,56912,0,0,7468,7393,5833,498,218,124,0,0,0,455,340,0,5800,481,196,126,0,0,0,449,341,0,4471,4257,2217,1747,3489,1236,952,1186,4663137,4789827,52833,204501,6455,83105,104507,120602,97,96,60,60,35,35,13,15
2009-11,360048,354142,5906,22362,328936,322442,18065,18444,7165,7318,317,314,0,0,0,0,0,0,2570,2289,2995,3335,0,0,17627507,25091053,9778105,16542564,7760944,8495215,34442,1274,0,0,0,0,0,0,0,0,0,0,54016,52000,0,0,6869,6832,5175,447,206,117,0,0,0,549,375,0,5161,440,186,119,0,0,0,479,447,0,4486,4507,2372,2421,2906,2670,707,746,4844481,4938760,54970,262487,6285,82271,0,0,111,110,58,59,35,35,13,14
2009-10,301384,300711,673,20187,277629,276960,14289,14380,5937,5911,359,337,0,0,0,0,0,0,1158,1099,2012,2024,0,0,18164716,24929209,14172308,20907636,3909231,3977718,38076,4031,0,0,0,0,0,0,0,0,0,0,45101,39824,0,0,5687,5661,4489,395,204,118,0,0,0,230,251,0,4489,384,180,122,0,0,0,241,245,0,4497,4434,1977,2428,1689,1561,0,0,4725004,4660342,162835,381997,6701,70028,18710,55760,84,84,62,62,34,34,14,14
2009-09,283455,267705,15750,16689,258925,246102,15508,13314,6234,5479,267,242,0,0,0,0,0,0,811,915,1710,1653,0,0,16682682,22236870,13945845,19321629,2661077,2881778,39817,1563,0,0,0,0,0,0,0,0,0,0,35943,31900,0,0,5290,5289,4135,399,189,114,0,0,0,212,241,0,4160,378,167,114,0,0,0,224,246,0,4065,3812,1320,1610,1738,1741,0,0,4564707,4589851,41313,195939,4715,57391,0,0,81,81,59,60,34,34,18,13
2009-08,404764,395747,9017,19636,370439,363059,22199,21229,8487,8018,312,306,0,0,0,0,0,0,1247,971,2080,2164,0,0,15933687,21259765,13550805,18940110,2293183,2271990,40976,2435,0,0,0,0,0,0,0,0,0,0,48723,45230,0,0,6180,6165,4911,440,222,119,0,0,0,250,238,0,4930,432,201,119,0,0,0,246,237,0,4317,4853,2204,2434,2504,3248,0,0,4275647,4575657,39983,146582,3368,51469,22385,55655,94,97,62,62,34,34,14,14
2009-07,460749,472863,-12114,18443,421553,431887,25862,27139,9122,9594,354,305,0,0,0,0,0,0,1565,1611,2293,2327,0,0,16296053,22937594,13808929,20479788,2403124,2409632,33081,1927,0,0,0,0,0,0,0,0,0,0,50919,46247,0,0,6747,6725,5324,507,233,125,0,0,0,306,252,0,5325,503,212,124,0,0,0,311,250,0,5909,6047,2931,3777,3886,3643,0,0,4260122,4621219,58715,175886,4037,58208,0,0,123,127,62,62,37,37,17,17
2009-06,413449,422622,-9173,18569,379661,387717,22199,22699,7834,8301,317,245,0,0,0,0,0,0,1597,1587,1841,2073,0,0,15457783,21940271,12869110,19219469,2510810,2679363,39389,2984,0,0,0,0,0,0,0,0,0,0,38474,38455,0,0,6415,6380,5086,468,217,118,0,0,0,293,233,0,5076,459,195,118,0,0,0,308,224,0,4941,4689,3880,3606,660,567,0,0,3417590,3394378,56452,102131,6238,89958,43720,48705,59,59,60,60,30,29,18,18
2009-05,379322,359494,19828,28961,347237,330864,20474,17938,7720,6937,383,338,0,0,0,0,0,0,1734,1705,1774,1712,0,0,18304839,24267181,14094302,20368754,4143106,3864952,33822,2455,0,0,0,0,0,0,0,0,0,0,33609,31020,0,0,6613,6594,5259,458,218,123,0,0,0,343,212,0,5277,436,199,122,0,0,0,347,213,0,3945,3490,2674,2118,512,519,64,64,3834413,4651444,30028,97427,436,97359,0,0,48,48,62,62,39,39,14,14
2009-04,379225,365580,13645,41695,349447,337827,17460,15871,7886,7687,383,314,0,0,0,0,0,0,2192,1939,1857,1942,0,0,20569977,27032313,14927319,21147675,5576045,5845342,26300,1939,0,0,0,0,0,0,0,0,0,0,40313,37357,0,0,7002,6980,5562,439,231,144,0,0,0,405,221,0,5557,428,218,144,0,0,0,417,216,0,4192,4293,2653,2501,511,432,1320,769,4091687,4682958,51643,73249,3859,85364,53745,133513,46,46,60,60,42,44,12,12
2009-03,392879,377763,15116,47777,362592,349957,17548,15911,8120,7566,397,368,0,0,0,0,0,0,2576,2370,1641,1591,0,0,20063867,25175192,13817066,19133211,6212917,6009132,0,2408,0,0,0,0,0,0,0,0,0,0,33884,30441,0,0,7285,7277,5780,461,218,154,0,0,0,456,215,0,5775,456,220,152,0,0,0,467,207,0,4238,4178,2437,1847,372,374,2445,2241,3329493,3767725,65371,134057,2301,64042,15840,51327,42,42,62,62,31,32,14,14
