disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
5165,2016-11-19T00:00:00.000Z,EAST MILLER COVE FIRE ,2016-11-17T00:00:00.000Z,2016-12-03T00:00:00.000Z,Fire Management,TN,Tennessee                     ,Fire,2016-11-21T00:00:00.000Z,2017-08-09T00:00:00.000Z,,28abdeb526e4d9960b63f9855ceb7937,2018-07-10T16:22:08.432Z
5142,2016-08-01T00:00:00.000Z,SOUTH WARD GAP FIRE,2016-07-31T00:00:00.000Z,2016-08-03T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2016-08-02T00:00:00.000Z,2016-12-29T00:00:00.000Z,,871e319c31ac18a04e27ff7fcf8316c0,2018-07-10T16:22:08.416Z
5141,2016-07-31T00:00:00.000Z,VIRGINIA MOUNTAINS COMPLEX FIRE,2016-07-29T00:00:00.000Z,2016-08-07T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,3015f8ca7f90042bbd99a78d9feb8087,2018-07-10T16:22:08.436Z
5170,2017-03-05T00:00:00.000Z,HIGHLAND HILLS FIRE,2017-03-04T00:00:00.000Z,2017-03-15T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2017-03-08T00:00:00.000Z,2017-03-31T00:00:00.000Z,,295b38d6be176db3d523c29f7ccf7205,2018-07-10T16:22:08.421Z
5149,2016-08-22T00:00:00.000Z,YALE FIRE,2016-08-21T00:00:00.000Z,2016-08-29T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2016-08-22T00:00:00.000Z,2016-12-29T00:00:00.000Z,,5f96a0eb36f368bb34833786c64b1c61,2018-07-10T16:22:08.415Z
5140,2016-07-31T00:00:00.000Z,GOOSE FIRE,2016-07-30T00:00:00.000Z,2016-08-08T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,801d5ad1da2d373ae2c28b4624bc02e9,2018-07-10T16:22:08.425Z
5175,2017-03-06T00:00:00.000Z,ROOKS COUNTY FIRE,2017-03-04T00:00:00.000Z,2017-03-15T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2017-03-08T00:00:00.000Z,2017-03-31T00:00:00.000Z,,7f77880f2ac17b0cb5dec28cc1ed6886,2018-07-10T16:22:08.420Z
5146,2016-08-14T00:00:00.000Z,CHIMNEY FIRE,2016-08-13T00:00:00.000Z,2016-09-06T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-16T00:00:00.000Z,2016-10-18T00:00:00.000Z,,093c0b2014acb7e8d589f31e15fb53d3,2018-07-10T16:22:08.430Z
5144,2016-08-08T00:00:00.000Z,PILOT FIRE,2016-08-07T00:00:00.000Z,2016-08-16T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-10T00:00:00.000Z,2016-10-18T00:00:00.000Z,,898af33c8257acb7a4e644653560f874,2018-07-10T16:22:08.424Z
5154,2016-10-02T00:00:00.000Z,FRONTAGE FIRE,2016-10-02T00:00:00.000Z,2016-10-04T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2016-10-04T00:00:00.000Z,2016-11-22T00:00:00.000Z,,719d33f373cbc5532b85985f00895bc8,2018-07-10T16:22:08.434Z
5151,2016-08-25T00:00:00.000Z,HENRYS CREEK FIRE,2016-08-21T00:00:00.000Z,2016-08-31T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2016-10-04T00:00:00.000Z,2016-12-29T00:00:00.000Z,,6940f6e5d39d4f5f24e7f5481f0b7d76,2018-07-10T16:22:08.429Z
5150,2016-08-22T00:00:00.000Z,CEDAR FIRE,2016-08-16T00:00:00.000Z,2016-09-08T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-24T00:00:00.000Z,2016-12-29T00:00:00.000Z,,64ebef20b10f6942353d26d127748516,2018-07-10T16:22:08.417Z
5160,2016-11-11T00:00:00.000Z,SMITH MOUNTAIN FIRE COMPLEX,2016-11-11T00:00:00.000Z,2016-11-29T00:00:00.000Z,Fire Management,TN,Tennessee                     ,Fire,2016-11-15T00:00:00.000Z,2018-07-12T00:00:00.000Z,,624c035c97edc686fe63c16f76dd8752,2018-07-12T13:01:56.799Z
5164,2016-11-19T00:00:00.000Z,CHESTNUT KNOB FIRE ,2016-11-19T00:00:00.000Z,2016-12-04T00:00:00.000Z,Fire Management,NC,North Carolina                ,Fire,2016-11-21T00:00:00.000Z,2017-08-09T00:00:00.000Z,,699be4ff0e56e8c12bdc3d98b2a2236b,2018-07-10T16:22:08.422Z
5174,2017-03-06T00:00:00.000Z, NESS COUNTY FIRE,2017-03-04T00:00:00.000Z,2017-03-15T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2017-03-08T00:00:00.000Z,2017-03-31T00:00:00.000Z,,be55bd3d7bad2844e7f1e8363cc065cc,2018-07-10T16:22:08.426Z
5176,2017-03-06T00:00:00.000Z,COMANCHE COUNTY FIRE,2017-03-04T00:00:00.000Z,2017-03-15T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2017-03-08T00:00:00.000Z,2018-02-07T00:00:00.000Z,,55de1b4c10ac45ed6adca78eefc11175,2018-07-10T16:22:08.431Z
5152,2016-08-28T00:00:00.000Z,SUNCREST FIRE,2016-08-27T00:00:00.000Z,2016-08-30T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2016-08-29T00:00:00.000Z,2016-12-29T00:00:00.000Z,,b4e5d9a31efd41c1b72df37ae4ec33cd,2018-07-10T16:22:08.435Z
5138,2016-07-29T00:00:00.000Z,ROCK FIRE,2016-07-29T00:00:00.000Z,2016-07-31T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,709610e890ef2779bd0956a4ade3f373,2018-07-10T16:22:08.740Z
5126,2016-06-08T00:00:00.000Z,AKAWANA FIRE,2016-06-07T00:00:00.000Z,2016-06-11T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2016-06-13T00:00:00.000Z,2016-11-22T00:00:00.000Z,,5858f5602d47e9520ebfcfaa156f0185,2018-07-10T16:22:08.745Z
5134,2016-07-14T00:00:00.000Z,TIMBERON FIRE,2016-07-13T00:00:00.000Z,2016-08-18T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2016-07-15T00:00:00.000Z,2016-12-29T00:00:00.000Z,,263f6c20090986735bcbd2ee2509fc09,2018-07-10T16:22:08.744Z
5130,2016-06-21T00:00:00.000Z,SADDLE FIRE  ,2016-06-21T00:00:00.000Z,2016-07-12T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2016-06-23T00:00:00.000Z,2016-08-05T00:00:00.000Z,,4043fcc606c9d20db06e84b64625b09b,2018-07-10T16:22:08.744Z
5121,2016-04-05T00:00:00.000Z,BURR OAK FIRE,2016-04-05T00:00:00.000Z,2016-04-06T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2016-04-07T00:00:00.000Z,2018-02-14T00:00:00.000Z,2018-02-13T00:00:00.000Z,1b2849da8ae79a94f5d5c9c22e310c51,2018-07-10T16:22:08.748Z
5135,2016-07-23T00:00:00.000Z,SAND FIRE,2016-07-22T00:00:00.000Z,2016-08-01T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-07-26T00:00:00.000Z,2016-10-18T00:00:00.000Z,,69c340d073ecadadffed6fa328d3d208,2018-07-10T16:22:08.746Z
5127,2016-06-16T00:00:00.000Z,DOG HEAD FIRE,2016-06-14T00:00:00.000Z,2016-08-10T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2016-06-17T00:00:00.000Z,2016-12-29T00:00:00.000Z,,be5e6b792319adebd35b3153d12f680a,2018-07-10T16:22:08.747Z
5114,2015-09-14T00:00:00.000Z,DRY GULCH FIRE,2015-09-13T00:00:00.000Z,2015-09-16T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-09-15T00:00:00.000Z,2015-10-23T00:00:00.000Z,,43311a6f245229db40d544a2e695f1c9,2018-07-10T16:22:08.758Z
5116,2015-10-14T00:00:00.000Z,HIDDEN PINES FIRE  ,2015-10-13T00:00:00.000Z,2015-10-28T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2015-10-16T00:00:00.000Z,2016-06-24T00:00:00.000Z,,5bb9a3d17131a124a55b8d48c8f9089d,2018-07-10T16:22:08.757Z
5129,2016-06-21T00:00:00.000Z,FISH FIRE,2016-06-20T00:00:00.000Z,2016-06-30T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-21T00:00:00.000Z,2016-10-18T00:00:00.000Z,,609476edb7206f836de6fbf2f220c31e,2018-07-10T16:22:08.762Z
5133,2016-07-10T00:00:00.000Z,COLD SPRINGS FIRE ,2016-07-09T00:00:00.000Z,2016-07-14T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2016-07-12T00:00:00.000Z,2016-08-05T00:00:00.000Z,,52b34114192c16352e5f06b11d4b8d63,2018-07-10T16:22:08.761Z
5136,2016-07-25T00:00:00.000Z,LAVA MOUNTAIN FIRE,2016-07-25T00:00:00.000Z,,Fire Management,WY,Wyoming                       ,Fire,2016-07-26T00:00:00.000Z,2016-07-26T00:00:00.000Z,,922bf80d68d3ab5157d8b7f3cfa94a33,2018-07-10T16:22:08.766Z
5131,2016-06-24T00:00:00.000Z,ERSKINE FIRE,2016-06-23T00:00:00.000Z,2016-07-06T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-24T00:00:00.000Z,2016-10-18T00:00:00.000Z,,710c6f6a3f08fc66447c9443de38ce04,2018-07-10T16:22:08.765Z
5137,2016-07-28T00:00:00.000Z,SOBERANES FIRE,2016-07-22T00:00:00.000Z,2016-10-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-08-02T00:00:00.000Z,2017-02-23T00:00:00.000Z,,ad46caff02cf6b629a3d726ae2c4f175,2018-07-10T16:22:08.760Z
5122,2016-04-05T00:00:00.000Z,350 FIRE COMPLEX ,2016-04-05T00:00:00.000Z,2016-04-05T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2016-04-07T00:00:00.000Z,2016-04-07T00:00:00.000Z,,4e141e6c61d037c497384d0b56624e89,2018-07-10T16:22:08.770Z
5139,2016-07-29T00:00:00.000Z,TOKAWANA FIRE,2016-07-28T00:00:00.000Z,2016-08-04T00:00:00.000Z,Fire Management,WY,Wyoming                       ,Fire,2016-08-02T00:00:00.000Z,2016-10-18T00:00:00.000Z,,ab8361479a859acc6427f0ccd65e4a2f,2018-07-10T16:22:08.765Z
5109,2015-08-24T00:00:00.000Z,GOODELL FIRE,2015-08-19T00:00:00.000Z,2015-08-28T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-26T00:00:00.000Z,2016-04-07T00:00:00.000Z,,5d5fca0a3d43b67cd88aa5e550e9a268,2018-07-10T16:22:08.758Z
5124,2016-06-05T00:00:00.000Z,OLD FIRE,2016-06-04T00:00:00.000Z,2016-06-10T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-08T00:00:00.000Z,2016-08-05T00:00:00.000Z,,12798a1760b20d29185171fd3b4f0b77,2018-07-10T16:22:08.769Z
5125,2016-06-08T00:00:00.000Z,TENDERFOOT FIRE ,2016-06-08T00:00:00.000Z,2016-06-15T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2016-06-13T00:00:00.000Z,2018-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,67ef82aedce8a68e55f5386d491c507c,2018-07-10T16:22:08.762Z
5105,2015-08-15T00:00:00.000Z, MUNICIPAL FIRE,2015-08-14T00:00:00.000Z,2015-08-25T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2015-08-20T00:00:00.000Z,2016-12-29T00:00:00.000Z,,a797ab54006497426c292b4a54536e57,2018-07-10T16:22:08.759Z
5132,2016-07-09T00:00:00.000Z,SAGE FIRE,2016-07-09T00:00:00.000Z,2016-07-14T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-07-12T00:00:00.000Z,2016-10-18T00:00:00.000Z,,1d3a591249b3d1ca067e5aecf3a43fdb,2018-07-10T16:22:08.767Z
5123,2016-04-21T00:00:00.000Z,STODDARD FIRE,2016-04-21T00:00:00.000Z,2016-04-23T00:00:00.000Z,Fire Management,NH,New Hampshire                 ,Fire,2016-04-25T00:00:00.000Z,2018-05-16T00:00:00.000Z,2018-05-15T00:00:00.000Z,c2ee4a5b81c48acaf5341e3d78cd6119,2018-07-10T16:22:08.763Z
5128,2016-06-19T00:00:00.000Z,BORDER 3 FIRE,2016-06-19T00:00:00.000Z,2016-06-29T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2016-06-21T00:00:00.000Z,2016-08-05T00:00:00.000Z,,b3b7d4582e171d4b5078e1fc9397e82d,2018-07-10T16:22:08.768Z
5111,2015-09-10T00:00:00.000Z,BUTTE FIRE,2015-09-09T00:00:00.000Z,2015-10-02T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2015-09-14T00:00:00.000Z,2015-11-17T00:00:00.000Z,,12fd429b94b68557210283eb7a784436,2018-07-10T16:22:08.789Z
5115,2015-10-11T00:00:00.000Z,STATION FIRE,2015-10-11T00:00:00.000Z,,Fire Management,WY,Wyoming                       ,Fire,2015-10-13T00:00:00.000Z,2015-10-13T00:00:00.000Z,,703fdb1a00acf782e5eb0ecdd227fe4b,2018-07-10T16:22:08.794Z
5113,2015-09-14T00:00:00.000Z,HORSETHIEF BUTTE FIRE,2015-09-13T00:00:00.000Z,2015-09-15T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-09-15T00:00:00.000Z,2016-04-07T00:00:00.000Z,,a2eaf3fc33133b8e5fba231471c1a26f,2018-07-10T16:22:08.795Z
5120,2016-03-23T00:00:00.000Z,ANDERSON CREEK FIRE,2016-03-23T00:00:00.000Z,2016-04-07T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2016-03-28T00:00:00.000Z,2018-02-14T00:00:00.000Z,2018-02-13T00:00:00.000Z,539b4c58d6549982d330342ce6d6453a,2018-07-10T16:22:08.799Z
5119,2016-02-18T00:00:00.000Z,PAWNEE COVE FIRE,2016-02-18T00:00:00.000Z,,Fire Management,OK,Oklahoma                      ,Fire,2016-02-22T00:00:00.000Z,2017-12-04T00:00:00.000Z,2017-11-29T00:00:00.000Z,bb9727983b3cbb03fd1f6394cce260ad,2018-07-10T16:22:08.801Z
5117,2015-11-11T00:00:00.000Z,DLD FIRE COMPLEX,2015-11-11T00:00:00.000Z,2015-11-13T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2015-11-12T00:00:00.000Z,2017-03-31T00:00:00.000Z,,ffa6342828960c89a9f31073a5196e80,2018-07-10T16:22:08.793Z
5106,2015-08-19T00:00:00.000Z,TWISP RIVER FIRE,2015-08-19T00:00:00.000Z,2015-09-02T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-24T00:00:00.000Z,2016-04-07T00:00:00.000Z,,48822b6efe058d0dcc615aa0fe700624,2018-07-10T16:22:08.798Z
5107,2015-08-21T00:00:00.000Z,GRIZZLY BEAR FIRE COMPLEX,2015-08-20T00:00:00.000Z,2015-09-06T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-08-24T00:00:00.000Z,2016-09-27T00:00:00.000Z,,6bdfdf18d67029180dbcf368c4a306c3,2018-07-10T16:22:08.790Z
5108,2015-08-21T00:00:00.000Z,RENNER FIRE,2015-08-21T00:00:00.000Z,2015-09-02T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-24T00:00:00.000Z,2016-06-24T00:00:00.000Z,,844f487ca8219f0708e1405bfd52ab4b,2018-07-10T16:22:08.796Z
5112,2015-09-13T00:00:00.000Z,VALLEY FIRE,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2015-09-15T00:00:00.000Z,2016-04-08T00:00:00.000Z,,9be732118d24f725aa045434c1d4c047,2018-07-10T16:22:08.802Z
5118,2016-01-29T00:00:00.000Z,OAK GROVE FIRE,2016-01-29T00:00:00.000Z,,Fire Management,OK,Oklahoma                      ,Fire,2016-02-02T00:00:00.000Z,2017-12-04T00:00:00.000Z,2017-11-29T00:00:00.000Z,2ae9a72a4f018396edaf784830606ccf,2018-07-10T16:22:08.792Z
5110,2015-08-29T00:00:00.000Z,TEPEE SPRINGS FIRE,2015-08-29T00:00:00.000Z,2015-09-04T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2015-09-02T00:00:00.000Z,2016-12-29T00:00:00.000Z,,71a687cfbb905ad67410d2d60302bbe5,2018-07-10T16:22:08.797Z
5104,2015-08-15T00:00:00.000Z,OKANAGAN COUNTY FIRE COMPLEX,2015-08-14T00:00:00.000Z,2015-09-12T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-20T00:00:00.000Z,2016-04-07T00:00:00.000Z,,4b026dabd78f8d08d514633dffb6353c,2018-07-10T16:22:09.139Z
5099,2015-08-14T00:00:00.000Z,CLEARWATER LAWYER BRANCH FIRE COMPLEX,2015-08-10T00:00:00.000Z,2015-08-27T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2015-08-14T00:00:00.000Z,2016-12-29T00:00:00.000Z,,65173b4ab487c88978f3a2d44b734aa1,2018-07-10T16:22:09.149Z
5101,2015-08-15T00:00:00.000Z,STICKPIN FIRE,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-20T00:00:00.000Z,2016-04-07T00:00:00.000Z,,f3fbeaf5289c628e5c014b209df4843a,2018-07-10T16:22:09.152Z
5095,2015-08-09T00:00:00.000Z,WILLOW FIRE,2015-08-08T00:00:00.000Z,2015-08-12T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2015-08-11T00:00:00.000Z,2015-11-17T00:00:00.000Z,,0fe5eeea83dde786539af278dbf1398d,2018-07-10T16:22:09.150Z
5092,2015-07-31T00:00:00.000Z,STOUTS CREEK FIRE,2015-07-30T00:00:00.000Z,2015-08-29T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-08-06T00:00:00.000Z,2015-09-29T00:00:00.000Z,,04a46e321087b12f1ba6c53d809e261b,2018-07-10T16:22:09.153Z
5094,2015-08-05T00:00:00.000Z,HIGHWAY 8 FIRE,2015-08-04T00:00:00.000Z,2015-08-10T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-07T00:00:00.000Z,2016-09-27T00:00:00.000Z,,59ab88dbebe2c80b9bb5a1f59e9ddc2f,2018-07-10T16:22:09.151Z
5087,2015-06-29T00:00:00.000Z,SLEEPY HOLLOW FIRE,2015-06-28T00:00:00.000Z,2015-07-03T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-06-30T00:00:00.000Z,2016-04-07T00:00:00.000Z,,0b2b4a3a935e839d27a72918589c245c,2018-07-10T16:22:09.171Z
5084,2015-06-15T00:00:00.000Z,SOCKEYE FIRE,2015-06-15T00:00:00.000Z,,Fire Management,AK,Alaska                        ,Fire,2015-06-18T00:00:00.000Z,2015-06-18T00:00:00.000Z,,96b8f0d03efe72ea3c6c05062a808dd6,2018-07-10T16:22:09.172Z
5102,2015-08-15T00:00:00.000Z,CANYON CREEK FIRE COMPLEX,2015-08-14T00:00:00.000Z,2015-09-06T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-08-20T00:00:00.000Z,2015-10-23T00:00:00.000Z,,b82388b1e7bf132a50d08e296675712c,2018-07-10T16:22:09.177Z
5097,2015-08-13T00:00:00.000Z,CORNET AND WINDY RIDGE FIRE COMPLEX,2015-08-11T00:00:00.000Z,2015-08-25T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-08-14T00:00:00.000Z,2015-10-23T00:00:00.000Z,,64fc2e9f3ef1a530a160a4f13bb14f29,2018-07-10T16:22:09.178Z
5093,2015-08-02T00:00:00.000Z,ROCKY FIRE,2015-07-29T00:00:00.000Z,2015-08-15T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2015-08-06T00:00:00.000Z,2016-04-07T00:00:00.000Z,,e187a8e9f052702140373e1f5fdcb5c7,2018-07-10T16:22:09.183Z
5091,2015-07-23T00:00:00.000Z,WRAGG FIRE,2015-07-22T00:00:00.000Z,2015-08-02T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2015-07-27T00:00:00.000Z,2016-04-07T00:00:00.000Z,,1502fd4e82bdec6f9fcf6efed0e78197,2018-07-10T16:22:09.184Z
5088,2015-07-06T00:00:00.000Z,CAPE HORN FIRE,2015-07-05T00:00:00.000Z,2015-07-11T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2015-07-09T00:00:00.000Z,2016-12-29T00:00:00.000Z,,78bbf7208f82fd21eb43741c8a4a4f7a,2018-07-10T16:22:09.189Z
5085,2015-06-16T00:00:00.000Z,CARD STREET FIRE,2015-06-15T00:00:00.000Z,,Fire Management,AK,Alaska                        ,Fire,2015-06-18T00:00:00.000Z,2015-06-18T00:00:00.000Z,,baca585bb32a8c6f1eff39272d728d5b,2018-07-10T16:22:09.190Z
5090,2015-07-21T00:00:00.000Z,BLUE CREEK FIRE,2015-07-20T00:00:00.000Z,2015-07-28T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-07-22T00:00:00.000Z,2016-04-07T00:00:00.000Z,,1fd3e2e80e265ae4547a8a2f2c366f1a,2018-07-10T16:22:09.174Z
5083,2014-11-06T00:00:00.000Z,SLIDE FIRE,2014-05-20T00:00:00.000Z,2014-06-04T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2014-11-07T00:00:00.000Z,2016-04-11T00:00:00.000Z,2016-04-07T00:00:00.000Z,5de351d6b31a25d7f2de0f3d40aa570e,2018-07-10T16:22:09.180Z
5078,2014-09-14T00:00:00.000Z,COURTNEY FIRE,2014-09-14T00:00:00.000Z,2014-09-20T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-09-17T00:00:00.000Z,2017-08-14T00:00:00.000Z,2017-08-03T00:00:00.000Z,8ce6e49a53935fa52043416054fe2e76,2018-07-10T16:22:09.186Z
5082,2014-10-08T00:00:00.000Z,APPLEGATE FIRE,2014-10-08T00:00:00.000Z,2014-10-13T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-10-10T00:00:00.000Z,2017-08-21T00:00:00.000Z,2017-08-09T00:00:00.000Z,17715517d0982342d0a770b6d297905f,2018-07-10T16:22:09.192Z
5089,2015-07-17T00:00:00.000Z,NORTH FIRE,2015-07-17T00:00:00.000Z,2015-07-21T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2015-07-22T00:00:00.000Z,2016-04-07T00:00:00.000Z,,7657dafd88251544cb67ece85340b9bb,2018-07-10T16:22:09.170Z
5081,2014-09-17T00:00:00.000Z,KING FIRE,2014-09-13T00:00:00.000Z,2014-10-03T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-09-18T00:00:00.000Z,2017-08-14T00:00:00.000Z,2017-08-09T00:00:00.000Z,500558fd39cbb83e56fa14a932f1cda8,2018-07-10T16:22:09.176Z
5098,2015-08-14T00:00:00.000Z,NINE MILE FIRE,2015-08-13T00:00:00.000Z,2015-08-19T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-14T00:00:00.000Z,2016-04-07T00:00:00.000Z,,c49015f4e1f9a0b276f3f6865c041c9d,2018-07-10T16:22:09.182Z
5096,2015-08-09T00:00:00.000Z,KRAUSS LANE FIRE,2015-08-08T00:00:00.000Z,2015-08-11T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2015-08-11T00:00:00.000Z,2015-09-14T00:00:00.000Z,,bd3bd21b1ae51408a7690c5ef702f80a,2018-07-10T16:22:09.188Z
5079,2014-09-15T00:00:00.000Z,BOLES FIRE,2014-09-15T00:00:00.000Z,2014-09-27T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-09-17T00:00:00.000Z,2017-10-04T00:00:00.000Z,2017-09-29T00:00:00.000Z,a5f5ea47faa90c6d4a8b14d6d55bcad9,2018-07-10T16:22:09.207Z
5086,2015-06-17T00:00:00.000Z,KEARNY RIVER FIRE,2015-06-17T00:00:00.000Z,2015-06-27T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2015-06-19T00:00:00.000Z,2015-10-23T00:00:00.000Z,,863c96ddfceba3a784bc4615e2aca4e2,2018-07-10T16:22:09.175Z
5103,2015-08-15T00:00:00.000Z,STEVENS COUNTY FIRE COMPLEX,2015-08-14T00:00:00.000Z,2015-09-08T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-20T00:00:00.000Z,2016-04-07T00:00:00.000Z,,13c3ebb91b3bd2e230849631bbcb0234,2018-07-10T16:22:09.181Z
5100,2015-08-14T00:00:00.000Z,CHELAN FIRE COMPLEX,2015-08-14T00:00:00.000Z,2015-09-02T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2015-08-20T00:00:00.000Z,2016-04-07T00:00:00.000Z,,c478d3b38c064709b912878199535820,2018-07-10T16:22:09.187Z
5080,2014-09-16T00:00:00.000Z,36 PIT FIRE,2014-09-15T00:00:00.000Z,2014-09-26T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2014-09-17T00:00:00.000Z,2014-12-02T00:00:00.000Z,,fa0a187130bbc82c34233245e5f903e4,2018-07-10T16:22:09.193Z
5076,2014-08-25T00:00:00.000Z,OREGON FIRE,2014-08-24T00:00:00.000Z,2014-08-28T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-08-26T00:00:00.000Z,2016-12-16T00:00:00.000Z,2016-12-08T00:00:00.000Z,f3be2cfcf1ac3235f14058211971769c,2018-07-10T16:22:09.560Z
5075,2014-08-19T00:00:00.000Z,WAY FIRE,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-08-19T00:00:00.000Z,2017-03-07T00:00:00.000Z,2017-03-06T00:00:00.000Z,a79655db36b82d5f68001001a8e91933,2018-07-10T16:22:09.557Z
5077,2014-09-05T00:00:00.000Z,BRIDGE FIRE,2014-09-05T00:00:00.000Z,2014-09-10T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-09-08T00:00:00.000Z,2017-08-14T00:00:00.000Z,2017-08-03T00:00:00.000Z,9b56f7cec82e3f60cba33c732966569a,2018-07-10T16:22:09.568Z
5070,2014-08-03T00:00:00.000Z,DAY FIRE,2014-08-01T00:00:00.000Z,2014-08-09T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-08-05T00:00:00.000Z,2016-08-25T00:00:00.000Z,2016-08-16T00:00:00.000Z,3e3aa0f0dc9562979f0346b87bfbf8a0,2018-07-10T16:22:09.567Z
5072,2014-08-06T00:00:00.000Z,HANSEL FIRE,2014-08-05T00:00:00.000Z,2014-08-14T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2014-08-13T00:00:00.000Z,2017-12-13T00:00:00.000Z,2017-12-06T00:00:00.000Z,e2ccc24a3901300fcddebb2632e2fb97,2018-07-10T16:22:09.558Z
5068,2014-08-02T00:00:00.000Z,OREGON GULCH FIRE,2014-08-01T00:00:00.000Z,2014-08-09T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2014-08-05T00:00:00.000Z,2016-04-07T00:00:00.000Z,2016-04-06T00:00:00.000Z,1b8aa317eee287aee73cac55a1b1fc3a,2018-07-10T16:22:09.566Z
